sceneName,s1_start,s1_end,s1_url,cs2_path,cs2_time_min,cs2_time_max,num_matched_points
S1A_IW_GRDH_1SDH_20230412T135620_20230412T135645_048064_05C714_B9FC,2023-04-12 13:56:20,2023-04-12 13:56:45,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230412T135620_20230412T135645_048064_05C714_B9FC.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230412T154138_20230412T154650_E001.nc,2023-04-12 15:46:41.711304960,2023-04-12 15:46:48.048764928,8
S1A_IW_GRDH_1SDH_20230412T135555_20230412T135620_048064_05C714_44AC,2023-04-12 13:55:55,2023-04-12 13:56:20,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230412T135555_20230412T135620_048064_05C714_44AC.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230412T154138_20230412T154650_E001.nc,2023-04-12 15:46:48.953917056,2023-04-12 15:47:19.791452032,35
S1A_IW_GRDH_1SDH_20230412T135526_20230412T135555_048064_05C714_B77E,2023-04-12 13:55:26,2023-04-12 13:55:55,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230412T135526_20230412T135555_048064_05C714_B77E.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230412T154138_20230412T154650_E001.nc,2023-04-12 15:47:20.699591936,2023-04-12 15:47:26.148619008,7
S1A_EW_GRDM_1SDH_20230412T121730_20230412T121835_048063_05C70C_40A9,2023-04-12 12:17:30,2023-04-12 12:18:35,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230412T121730_20230412T121835_048063_05C70C_40A9.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230412T140555_20230412T140811_E001.nc,2023-04-12 14:06:51.075500032,2023-04-12 14:07:37.304792960,52
S1A_IW_GRDH_1SDH_20230411T113607_20230411T113632_048048_05C69A_21C6,2023-04-11 11:36:07,2023-04-11 11:36:32,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230411T113607_20230411T113632_048048_05C69A_21C6.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230411T131827_20230411T131922_E001.nc,2023-04-11 13:19:04.030382976,2023-04-11 13:19:13.992632064,12
S1A_IW_GRDH_1SDH_20230411T113542_20230411T113607_048048_05C69A_C054,2023-04-11 11:35:42,2023-04-11 11:36:07,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230411T113542_20230411T113607_048048_05C69A_C054.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230411T131827_20230411T131922_E001.nc,2023-04-11 13:19:14.898673024,2023-04-11 13:19:48.465331968,38
S1A_IW_GRDH_1SDH_20230411T113513_20230411T113542_048048_05C69A_C45A,2023-04-11 11:35:13,2023-04-11 11:35:42,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230411T113513_20230411T113542_048048_05C69A_C45A.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230411T131827_20230411T131922_E001.nc,2023-04-11 13:19:49.373270016,2023-04-11 13:19:52.097123072,4
S1A_EW_GRDM_1SDH_20230410T155111_20230410T155215_048036_05C626_9346,2023-04-10 15:51:11,2023-04-10 15:52:15,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230410T155111_20230410T155215_048036_05C626_9346.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230410T172329_20230410T172710_E001.nc,2023-04-10 17:27:34.716956928,2023-04-10 17:27:46.508977024,14
S1A_EW_GRDM_1SDH_20230410T123353_20230410T123457_048034_05C616_8D6F,2023-04-10 12:33:53,2023-04-10 12:34:57,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230410T123353_20230410T123457_048034_05C616_8D6F.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230410T140749_20230410T141006_E001.nc,2023-04-10 14:09:06.926492032,2023-04-10 14:09:27.779609984,24
S1A_EW_GRDM_1SDH_20230409T151004_20230409T151109_048021_05C59D_AD55,2023-04-09 15:10:04,2023-04-09 15:11:09,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230409T151004_20230409T151109_048021_05C59D_AD55.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230409T163500_20230409T163853_E001.nc,2023-04-09 16:39:04.665851008,2023-04-09 16:39:25.528152960,24
S1A_EW_GRDM_1SDH_20230408T142855_20230408T142959_048006_05C51E_1D08,2023-04-08 14:28:55,2023-04-08 14:29:59,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230408T142855_20230408T142959_048006_05C51E_1D08.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230408T154614_20230408T155042_E001.nc,2023-04-08 15:50:33.932780032,2023-04-08 15:50:41.178632960,9
S1A_EW_GRDM_1SDH_20230408T125010_20230408T125114_048005_05C514_186E,2023-04-08 12:50:10,2023-04-08 12:51:14,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230408T125010_20230408T125114_048005_05C514_186E.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230408T140932_20230408T141200_E001.nc,2023-04-08 14:11:19.933431936,2023-04-08 14:11:27.185860992,9
S1A_EW_GRDM_1SDH_20230921T211454_20230921T211533_050431_0612A9_9F01,2023-09-21 21:14:54,2023-09-21 21:15:33,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230921T211454_20230921T211533_050431_0612A9_9F01.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230921T195417_20230921T195554_E001.nc,2023-09-21 19:55:07.390224000,2023-09-21 19:55:45.220929920,43
S1A_EW_GRDM_1SDH_20230909T211454_20230909T211533_050256_060CB7_1E52,2023-09-09 21:14:54,2023-09-09 21:15:33,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230909T211454_20230909T211533_050256_060CB7_1E52.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230909T200505_20230909T200715_E001.nc,2023-09-09 20:06:24.857579008,2023-09-09 20:07:09.924366976,51
S1A_IW_GRDH_1SDH_20230906T205116_20230906T205139_050212_060B34_97B6,2023-09-06 20:51:16,2023-09-06 20:51:39,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230906T205116_20230906T205139_050212_060B34_97B6.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230906T205721_20230906T210315_E001.nc,2023-09-06 20:58:16.354936960,2023-09-06 20:58:23.574880896,9
S1A_EW_GRDM_1SDH_20230902T212302_20230902T212341_050154_060950_4315,2023-09-02 21:23:02,2023-09-02 21:23:41,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230902T212302_20230902T212341_050154_060950_4315.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230902T210112_20230902T210700_E001.nc,2023-09-02 21:02:59.495472000,2023-09-02 21:03:23.900962048,28
S1A_IW_GRDH_1SDH_20230825T205116_20230825T205139_050037_060535_249F,2023-08-25 20:51:16,2023-08-25 20:51:39,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230825T205116_20230825T205139_050037_060535_249F.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230825T210850_20230825T211112_E001.nc,2023-08-25 21:09:33.622061056,2023-08-25 21:10:02.588297984,33
S1A_IW_GRDH_1SDH_20230825T205051_20230825T205116_050037_060535_0F69,2023-08-25 20:50:51,2023-08-25 20:51:16,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230825T205051_20230825T205116_050037_060535_0F69.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230825T210850_20230825T211112_E001.nc,2023-08-25 21:10:05.351900032,2023-08-25 21:10:08.977723904,5
S1A_EW_GRDM_1SDH_20230821T212301_20230821T212340_049979_06034D_A3E2,2023-08-21 21:23:01,2023-08-21 21:23:40,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230821T212301_20230821T212340_049979_06034D_A3E2.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230821T211307_20230821T211356_E001.nc,2023-08-21 21:14:16.227668992,2023-08-21 21:14:32.534139008,19
S1A_EW_GRDM_1SDH_20230726T115409_20230726T115509_049594_05F6AC_0CD3,2023-07-26 11:54:09,2023-07-26 11:55:09,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230726T115409_20230726T115509_049594_05F6AC_0CD3.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230726T095558_20230726T095903_E001.nc,2023-07-26 09:56:36.347597952,2023-07-26 09:57:23.450987008,53
S1A_EW_GRDM_1SDH_20230717T121840_20230717T121940_049463_05F29E_82C9,2023-07-17 12:18:40,2023-07-17 12:19:40,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230717T121840_20230717T121940_049463_05F29E_82C9.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230717T105147_20230717T105658_E001.nc,2023-07-17 10:55:02.274614016,2023-07-17 10:55:15.832375040,16
S1A_IW_GRDH_1SDH_20230716T131626_20230716T131651_049449_05F240_8274,2023-07-16 13:16:26,2023-07-16 13:16:51,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230716T131626_20230716T131651_049449_05F240_8274.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230716T114312_20230716T114705_E001.nc,2023-07-16 11:46:00.881805952,2023-07-16 11:46:11.725809024,13
S1A_IW_GRDH_1SDH_20230715T141407_20230715T141441_049435_05F1CB_CB71,2023-07-15 14:14:07,2023-07-15 14:14:41,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230715T141407_20230715T141441_049435_05F1CB_CB71.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230715T123330_20230715T123718_E001.nc,2023-07-15 12:36:16.982785024,2023-07-15 12:36:53.124578944,41
S1A_IW_GRDH_1SDH_20230715T141342_20230715T141407_049435_05F1CB_8490,2023-07-15 14:13:42,2023-07-15 14:14:07,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230715T141342_20230715T141407_049435_05F1CB_8490.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230715T123330_20230715T123718_E001.nc,2023-07-15 12:36:54.028462976,2023-07-15 12:37:10.300658944,19
S1A_EW_GRDM_1SDH_20230715T123502_20230715T123602_049434_05F1C5_551F,2023-07-15 12:35:02,2023-07-15 12:36:02,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230715T123502_20230715T123602_049434_05F1C5_551F.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230715T105429_20230715T105855_E001.nc,2023-07-15 10:56:54.103321984,2023-07-15 10:58:00.953964928,75
S1A_EW_GRDM_1SDH_20230715T123358_20230715T123502_049434_05F1C5_E74E,2023-07-15 12:33:58,2023-07-15 12:35:02,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230715T123358_20230715T123502_049434_05F1C5_E74E.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230715T105429_20230715T105855_E001.nc,2023-07-15 10:58:01.857970048,2023-07-15 10:58:04.569508992,4
S1A_EW_GRDM_1SDH_20230714T115304_20230714T115408_049419_05F152_E4AB,2023-07-14 11:53:04,2023-07-14 11:54:08,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230714T115304_20230714T115408_049419_05F152_E4AB.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230714T100824_20230714T101036_E001.nc,2023-07-14 10:09:00.510295936,2023-07-14 10:09:43.890550912,49
S1A_EW_GRDM_1SDH_20230713T143104_20230713T143204_049406_05F0E4_0522,2023-07-13 14:31:04,2023-07-13 14:32:04,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230713T143104_20230713T143204_049406_05F0E4_0522.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230713T123526_20230713T123915_E001.nc,2023-07-13 12:37:39.921676032,2023-07-13 12:38:06.996775040,31
S1A_EW_GRDM_1SDH_20230713T143004_20230713T143104_049406_05F0E4_8483,2023-07-13 14:30:04,2023-07-13 14:31:04,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230713T143004_20230713T143104_049406_05F0E4_8483.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230713T123526_20230713T123915_E001.nc,2023-07-13 12:38:07.899520000,2023-07-13 12:39:14.738505984,75
S1A_EW_GRDM_1SDH_20230713T142900_20230713T143004_049406_05F0E4_0CB1,2023-07-13 14:29:00,2023-07-13 14:30:04,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230713T142900_20230713T143004_049406_05F0E4_0CB1.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230713T123526_20230713T123915_E001.nc,2023-07-13 12:39:15.642147968,2023-07-13 12:39:46.377164928,35
S1A_EW_GRDM_1SDH_20230713T125119_20230713T125219_049405_05F0DE_98C2,2023-07-13 12:51:19,2023-07-13 12:52:19,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230713T125119_20230713T125219_049405_05F0DE_98C2.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230713T105634_20230713T105934_E001.nc,2023-07-13 10:58:52.735612928,2023-07-13 10:59:59.536615040,75
S1A_EW_GRDM_1SDH_20230713T125015_20230713T125119_049405_05F0DE_5E42,2023-07-13 12:50:15,2023-07-13 12:51:19,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230713T125015_20230713T125119_049405_05F0DE_5E42.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230713T105938_20230713T110051_E001.nc,2023-07-13 11:00:14.991726976,2023-07-13 11:00:33.053225088,21
S1A_EW_GRDM_1SDH_20230713T125015_20230713T125119_049405_05F0DE_5E42,2023-07-13 12:50:15,2023-07-13 12:51:19,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230713T125015_20230713T125119_049405_05F0DE_5E42.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230713T105634_20230713T105934_E001.nc,2023-07-13 11:00:00.440465024,2023-07-13 11:00:11.282956032,13
S1A_EW_GRDM_1SDH_20230712T134855_20230712T134955_049391_05F075_5A44,2023-07-12 13:48:55,2023-07-12 13:49:55,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230712T134855_20230712T134955_049391_05F075_5A44.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230712T114701_20230712T115056_E001.nc,2023-07-12 11:49:25.090476928,2023-07-12 11:50:31.004542976,74
S1A_EW_GRDM_1SDH_20230712T134750_20230712T134855_049391_05F075_E006,2023-07-12 13:47:50,2023-07-12 13:48:55,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230712T134750_20230712T134855_049391_05F075_E006.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230712T114701_20230712T115056_E001.nc,2023-07-12 11:50:31.907987968,2023-07-12 11:51:21.615319936,56
S1A_EW_GRDM_1SDH_20230712T121028_20230712T121128_049390_05F06E_D842,2023-07-12 12:10:28,2023-07-12 12:11:28,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230712T121028_20230712T121128_049390_05F06E_D842.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230712T101018_20230712T101232_E001.nc,2023-07-12 10:10:55.473904000,2023-07-12 10:10:55.473904000,1
S1A_EW_GRDM_1SDH_20230712T120924_20230712T121028_049390_05F06E_C029,2023-07-12 12:09:24,2023-07-12 12:10:28,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230712T120924_20230712T121028_049390_05F06E_C029.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230712T101018_20230712T101232_E001.nc,2023-07-12 10:10:56.377016960,2023-07-12 10:12:09.523083008,82
S1A_EW_GRDM_1SDH_20230708T142249_20230708T142349_049333_05EEAC_FD89,2023-07-08 14:22:49,2023-07-08 14:23:49,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230708T142249_20230708T142349_049333_05EEAC_FD89.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230708T132149_20230708T133310_E001.nc,2023-07-08 13:31:45.145372032,2023-07-08 13:32:18.469133056,38
S1A_EW_GRDM_1SDH_20230706T143818_20230706T143918_049304_05EDBA_2F98,2023-07-06 14:38:18,2023-07-06 14:39:18,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230706T143818_20230706T143918_049304_05EDBA_2F98.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230706T132343_20230706T133508_E001.nc,2023-07-06 13:34:35.135137024,2023-07-06 13:35:13.891576064,44
S1A_IW_GRDH_1SDH_20230706T130015_20230706T130040_049303_05EDB3_5B4F,2023-07-06 13:00:15,2023-07-06 13:00:40,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230706T130015_20230706T130040_049303_05EDB3_5B4F.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230706T115241_20230706T115645_E001.nc,2023-07-06 11:55:14.736260992,2023-07-06 11:55:40.874264064,30
S1A_IW_GRDH_1SDH_20230706T125950_20230706T130015_049303_05EDB3_D423,2023-07-06 12:59:50,2023-07-06 13:00:15,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230706T125950_20230706T130015_049303_05EDB3_D423.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230706T115241_20230706T115645_E001.nc,2023-07-06 11:55:41.775785984,2023-07-06 11:55:54.397364992,15
S1A_EW_GRDM_1SDH_20230705T121839_20230705T121939_049288_05ED3C_4BDF,2023-07-05 12:18:39,2023-07-05 12:19:39,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230705T121839_20230705T121939_049288_05ED3C_4BDF.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230705T110414_20230705T110838_E001.nc,2023-07-05 11:06:20.503721984,2023-07-05 11:07:27.154824960,75
S1A_EW_GRDM_1SDH_20230705T121734_20230705T121839_049288_05ED3C_F13B,2023-07-05 12:17:34,2023-07-05 12:18:39,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230705T121734_20230705T121839_049288_05ED3C_F13B.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230705T110414_20230705T110838_E001.nc,2023-07-05 11:07:28.056013952,2023-07-05 11:07:43.373998080,18
S1A_IW_GRDH_1SDH_20230704T145442_20230704T145510_049275_05ECDB_0A29,2023-07-04 14:54:42,2023-07-04 14:55:10,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230704T145442_20230704T145510_049275_05ECDB_0A29.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230704T132945_20230704T133706_E001.nc,2023-07-04 13:37:02.954856960,2023-07-04 13:37:33.601042048,35
S1A_IW_GRDH_1SDH_20230704T145413_20230704T145442_049275_05ECDB_9171,2023-07-04 14:54:13,2023-07-04 14:54:42,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230704T145413_20230704T145442_049275_05ECDB_9171.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230704T132945_20230704T133706_E001.nc,2023-07-04 13:37:34.502630912,2023-07-04 13:37:42.617426944,10
S1A_IW_GRDH_1SDH_20230704T131625_20230704T131650_049274_05ECD5_C085,2023-07-04 13:16:25,2023-07-04 13:16:50,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230704T131625_20230704T131650_049274_05ECD5_C085.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230704T115430_20230704T115843_E001.nc,2023-07-04 11:57:20.510318080,2023-07-04 11:57:47.543458048,31
S1A_IW_GRDH_1SDH_20230704T131600_20230704T131625_049274_05ECD5_4C1C,2023-07-04 13:16:00,2023-07-04 13:16:25,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230704T131600_20230704T131625_049274_05ECD5_4C1C.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230704T115430_20230704T115843_E001.nc,2023-07-04 11:57:48.444460928,2023-07-04 11:58:15.486057088,31
S1A_IW_GRDH_1SDH_20230704T131531_20230704T131600_049274_05ECD5_87A5,2023-07-04 13:15:31,2023-07-04 13:16:00,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230704T131531_20230704T131600_049274_05ECD5_87A5.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230704T115430_20230704T115843_E001.nc,2023-07-04 11:58:16.387721984,2023-07-04 11:58:30.815757056,17
S1A_IW_GRDH_1SDH_20230704T113636_20230704T113701_049273_05ECCD_E965,2023-07-04 11:36:36,2023-07-04 11:37:01,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230704T113636_20230704T113701_049273_05ECCD_E965.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230704T101759_20230704T101942_E001.nc,2023-07-04 10:19:17.394899072,2023-07-04 10:19:19.198619008,3
S1A_IW_GRDH_1SDH_20230703T141406_20230703T141440_049260_05EC5F_BAB9,2023-07-03 14:14:06,2023-07-03 14:14:40,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230703T141406_20230703T141440_049260_05EC5F_BAB9.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230703T124506_20230703T124857_E001.nc,2023-07-03 12:48:05.512422016,2023-07-03 12:48:12.720141056,9
S1A_IW_GRDH_1SDH_20230703T141341_20230703T141406_049260_05EC5F_880C,2023-07-03 14:13:41,2023-07-03 14:14:06,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230703T141341_20230703T141406_049260_05EC5F_880C.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230703T124506_20230703T124857_E001.nc,2023-07-03 12:48:13.621163008,2023-07-03 12:48:40.657412096,31
S1A_IW_GRDH_1SDH_20230703T141316_20230703T141341_049260_05EC5F_F0AB,2023-07-03 14:13:16,2023-07-03 14:13:41,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230703T141316_20230703T141341_049260_05EC5F_F0AB.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230703T124506_20230703T124857_E001.nc,2023-07-03 12:48:41.558805888,2023-07-03 12:49:09.507483904,32
S1A_IW_GRDH_1SDH_20230703T141247_20230703T141316_049260_05EC5F_D570,2023-07-03 14:12:47,2023-07-03 14:13:16,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20230703T141247_20230703T141316_049260_05EC5F_D570.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230703T124506_20230703T124857_E001.nc,2023-07-03 12:49:10.409229056,2023-07-03 12:49:21.230932992,13
S1A_EW_GRDM_1SDH_20230703T123501_20230703T123601_049259_05EC59_96CC,2023-07-03 12:35:01,2023-07-03 12:36:01,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230703T123501_20230703T123601_049259_05EC59_96CC.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230703T110607_20230703T110958_E001.nc,2023-07-03 11:08:12.019660032,2023-07-03 11:09:18.642820992,75
S1A_EW_GRDM_1SDH_20230703T123357_20230703T123501_049259_05EC59_E052,2023-07-03 12:33:57,2023-07-03 12:35:01,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230703T123357_20230703T123501_049259_05EC59_E052.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230703T110607_20230703T110958_E001.nc,2023-07-03 11:09:19.542513024,2023-07-03 11:10:11.785161984,59
S1A_EW_GRDM_1SDH_20230702T115303_20230702T115330_049244_05EBE3_C0F9,2023-07-02 11:53:03,2023-07-02 11:53:30,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230702T115303_20230702T115330_049244_05EBE3_C0F9.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230702T101954_20230702T102209_E001.nc,2023-07-02 10:21:01.309262080,2023-07-02 10:21:33.497815040,35
S1A_EW_GRDM_1SDH_20230701T143003_20230701T143103_049231_05EB76_6F7B,2023-07-01 14:30:03,2023-07-01 14:31:03,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230701T143003_20230701T143103_049231_05EB76_6F7B.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230701T124702_20230701T125053_E001.nc,2023-07-01 12:49:53.804222976,2023-07-01 12:50:31.634434048,43
S1A_EW_GRDM_1SDH_20230701T142859_20230701T143003_049231_05EB76_6C70,2023-07-01 14:28:59,2023-07-01 14:30:03,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230701T142859_20230701T143003_049231_05EB76_6C70.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230701T124702_20230701T125053_E001.nc,2023-07-01 12:50:32.535362944,2023-07-01 12:51:29.319602944,64
S1A_EW_GRDM_1SDH_20230701T125118_20230701T125218_049230_05EB6F_5EA3,2023-07-01 12:51:18,2023-07-01 12:52:18,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230701T125118_20230701T125218_049230_05EB6F_5EA3.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230701T110703_20230701T111126_E001.nc,2023-07-01 11:10:40.601495936,2023-07-01 11:11:16.617172992,41
S1A_EW_GRDM_1SDH_20230701T125014_20230701T125118_049230_05EB6F_8120,2023-07-01 12:50:14,2023-07-01 12:51:18,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20230701T125014_20230701T125118_049230_05EB6F_8120.zip,E:\NWP\CS2\2023\CS_OFFL_SIR_SIN_2__20230701T111131_20230701T111201_E001.nc,2023-07-01 11:12:07.730096000,2023-07-01 11:12:31.525561984,26
